"indID","Age","nOffspring","IBI","Time","First"
"I0160",13.8915053535123,0,1.13087994387358,5.89150535351234,0
"I0160",15.2075850428974,0,1.31607968938505,7.20758504289739,0
"I0160",16.5114722117641,0,1.30388716886676,8.51147221176415,0
"I0160",17.712187484411,0,1.20071527264685,9.71218748441099,0
"I0160",18.7534701503389,0,1.04128266592788,10.7534701503389,0
"I0160",21.508655601829,0,2.75518545149013,13.508655601829,0
"I0160",22.7408636143248,0,1.2322080124958,14.7408636143248,0
"I0166",20.3533829550539,0,1.35338295505386,1.35338295505386,0
"I0166",22.2175909154288,0,1.86420796037495,3.21759091542881,0
"I0166",23.4681624797858,0,1.25057156435699,4.4681624797858,0
"I0166",24.4857286404768,0,1.017566160691,5.4857286404768,0
"I0166",26.1380107921795,0,1.65228215170272,7.13801079217952,0
"I0166",28.0736057121441,0,1.93559491996458,9.0736057121441,0
"I0172",4.06671234592795,0,0,0.0667123459279537,1
"I0172",5.21190568270944,0,1.14519333678149,1.21190568270944,0
"I0172",7.32941845334034,0,2.1175127706309,3.32941845334034,0
"I0172",8.90501406389325,0,1.57559561055291,4.90501406389325,0
"I0172",10.0461020806668,0,1.14108801677358,6.04610208066683,0
"I0172",11.1747525936444,0,1.12865051297757,7.1747525936444,0
"I0172",12.1800567935844,0,1.00530419994,8.1800567935844,0
"I0172",13.5345893585711,0,1.35453256498673,9.53458935857113,0
"I0172",15.0726313697615,0,1.53804201119038,11.0726313697615,0
"I0172",16.4805333318726,1,1.40790196211106,12.4805333318726,0
"I0172",18.6322484207443,0,2.15171508887173,14.6322484207443,0
"I0172",20.0879045132977,0,1.45565609255339,16.0879045132977,0
"I0172",21.6497277313678,1,1.5618232180701,17.6497277313678,0
"I0172",22.8555601057605,0,1.20583237439272,18.8555601057605,0
"I0172",24.8940078055739,1,2.03844769981341,20.8940078055739,0
"I0193",4.36802485070885,0,0,2.36802485070885,1
"I0193",6.97410369041145,0,2.6060788397026,4.97410369041145,0
"I0193",8.15672564085068,0,1.18262195043923,6.15672564085068,0
"I0193",9.43482374933969,1,1.27809810848901,7.43482374933969,0
"I0193",11.5164740788415,0,2.08165032950177,9.51647407884145,0
"I0193",12.8671143336158,0,1.35064025477433,10.8671143336158,0
"I0193",14.0893934907997,0,1.22227915718391,12.0893934907997,0
"I0201",28.0055460406596,0,1.00554604065955,1.00554604065955,0
"I0201",29.2330597310147,0,1.22751369035515,2.2330597310147,0
"I0201",30.3336164060117,0,1.100556674997,3.3336164060117,0
"I0216",7.14166278134677,0,1.14166278134677,1.14166278134677,0
"I0216",8.23804931095456,0,1.0963865296078,2.23804931095456,0
"I0216",9.87182607352288,0,1.63377676256831,3.87182607352288,0
"I0216",10.8895244989783,0,1.01769842545545,4.88952449897833,0
"I0216",12.0014045035482,1,1.11188000456986,6.00140450354819,0
"I0216",13.7582621842149,0,1.75685768066669,7.75826218421487,0
"I0216",14.8008366427438,0,1.04257445852893,8.8008366427438,0
"I0216",16.1011512874579,0,1.30031464471414,10.1011512874579,0
"I0216",17.868057250802,0,1.76690596334407,11.868057250802,0
"I0216",18.8870588400984,0,1.01900158929641,12.8870588400984,0
"I0216",20.0014950501118,0,1.11443621001335,14.0014950501118,0
"I0216",21.1968688075745,0,1.1953737574628,15.1968688075746,0
"I0216",22.4517331556389,0,1.25486434806431,16.4517331556389,0
"I0216",24.1875297750747,0,1.7357966194358,18.1875297750747,0
"I0216",25.3290772016861,0,1.14154742661147,19.3290772016861,0
"I0221",5.10119372506844,0,0,2.10119372506844,1
"I0221",6.30538482943289,0,1.20419110436445,3.30538482943289,0
"I0221",8.03426110514987,0,1.72887627571698,5.03426110514987,0
"I0221",9.16574600341461,0,1.13148489826473,6.16574600341461,0
"I0221",10.4981479134836,0,1.33240191006899,7.49814791348359,0
"I0221",11.4991602205988,0,1.00101230711516,8.49916022059876,0
"I0221",12.64435499798,0,1.14519477738123,9.64435499797998,0
"I0221",13.6620867965778,0,1.01773179859786,10.6620867965778,0
"I0221",15.140643167144,0,1.47855637056615,12.140643167144,0
"I0221",18.6472209569778,0,3.5065777898338,15.6472209569778,0
"I0221",19.6873135391681,0,1.04009258219031,16.6873135391681,0
"I0221",20.7923794266431,0,1.10506588747501,17.7923794266431,0
"I0221",22.9705641970945,0,2.17818477045137,19.9705641970945,0
"I0221",23.9822489099708,0,1.01168471287631,20.9822489099708,0
"I0221",25.3997448299503,0,1.41749591997955,22.3997448299503,0
"I0221",26.8414687572724,0,1.44172392732208,23.8414687572724,0
"I0221",27.8731116097171,0,1.03164285244471,24.8731116097171,0
"I0221",29.6678546194166,0,1.7947430096995,26.6678546194166,0
"I0221",31.9381519831451,0,2.27029736372852,28.9381519831451,0
"I0221",33.5221489643434,0,1.58399698119827,30.5221489643434,0
"I0221",35.5164656396362,0,1.99431667529279,32.5164656396362,0
"I0225",27.0205308921618,0,1.02053089216184,1.02053089216184,0
"I0225",28.0873844289193,0,1.06685353675749,2.08738442891933,0
"I0230",5.1811318443458,0,0,3.1811318443458,1
"I0230",7.24301592993909,0,2.0618840855933,5.24301592993909,0
"I0230",8.51229013654721,0,1.26927420660811,6.51229013654721,0
"I0230",10.1417858031154,0,1.62949566656817,8.14178580311538,0
"I0230",11.9234605854845,1,1.78167478236913,9.92346058548451,0
"I0230",12.9441592540119,0,1.02069866852743,10.9441592540119,0
"I0230",14.9096800724035,1,1.96552081839159,12.9096800724035,0
"I0230",16.5748344941213,0,1.66515442171776,14.5748344941213,0
"I0230",17.748665256468,0,1.17383076234674,15.748665256468,0
"I0230",18.7955039866747,0,1.04683873020669,16.7955039866747,0
"I0230",20.2872334105127,0,1.49172942383801,18.2872334105127,0
"I0230",22.3741846886039,0,2.0869512780912,20.3741846886039,0
"I0230",24.5455383602211,0,2.1713536716172,22.5455383602211,0
"I0230",26.3187160233243,0,1.77317766310317,24.3187160233243,0
"I0233",8.8088879057131,0,1.8088879057131,1.8088879057131,0
"I0233",10.549457054575,0,1.7405691488619,3.54945705457499,0
"I0233",11.7968145162096,2,1.24735746163458,4.79681451620958,0
"I0233",12.8338635663855,0,1.03704905017596,5.83386356638553,0
"I0233",14.6738218107584,0,1.83995824437284,7.67382181075837,0
"I0233",16.3200613887225,0,1.64623957796415,9.32006138872252,0
"I0233",18.3355090375418,0,2.01544764881932,11.3355090375418,0
"I0233",19.7251034126748,0,1.389594375133,12.7251034126748,0
"I0233",21.3572776316186,0,1.63217421894371,14.3572776316186,0
"I0233",22.466975395217,0,1.10969776359847,15.466975395217,0
"I0233",23.6514396172094,0,1.18446422199241,16.6514396172094,0
"I0233",25.3390563475126,0,1.68761673030321,18.3390563475126,0
"I0233",27.9978344798757,0,2.65877813236309,20.9978344798757,0
"I0233",29.2188964458663,0,1.22106196599053,22.2188964458663,0
"I0233",30.4810789892139,0,1.26218254334763,23.4810789892139,0
"I0233",31.4870512980429,0,1.00597230882897,24.4870512980429,0
"I0241",10.0018909948708,0,1.0018909948708,1.0018909948708,0
"I0241",12.0599793010147,0,2.0580883061439,3.0599793010147,0
"I0241",13.447958403591,0,1.3879791025763,4.447958403591,0
"I0241",14.510868919952,1,1.06291051636098,5.51086891995198,0
"I0241",15.5266889286705,0,1.01582000871855,6.52668892867053,0
"I0241",16.5532884380323,1,1.02659950936173,7.55328843803226,0
"I0241",17.5621442509631,0,1.00885581293086,8.56214425096312,0
"I0241",18.7804124420729,0,1.21826819110974,9.78041244207285,0
"I0241",20.1200277666624,0,1.33961532458955,11.1200277666624,0
"I0241",21.7923143211336,0,1.67228655447122,12.7923143211336,0
"I0241",23.3918910633111,0,1.59957674217751,14.3918910633111,0
"I0241",24.7499987079864,0,1.35810764467526,15.7499987079864,0
"I0241",26.467263620352,0,1.71726491236562,17.467263620352,0
"I0241",28.2518562442721,0,1.78459262392003,19.2518562442721,0
"I0241",29.2880511832379,0,1.03619493896581,20.2880511832379,0
"I0251",6.91319913460421,1,1.91319913460421,1.91319913460421,0
"I0251",7.92544896018498,0,1.01224982558077,2.92544896018498,0
"I0251",9.36160592002594,0,1.43615695984096,4.36160592002594,0
"I0251",10.965306444679,0,1.60370052465308,5.96530644467902,0
"I0251",12.6376202515195,0,1.67231380684043,7.63762025151946,0
"I0251",14.0585789535168,1,1.42095870199733,9.05857895351679,0
"I0251",15.1245180140635,0,1.06593906054674,10.1245180140635,0
"I0251",16.3687052090106,0,1.24418719494712,11.3687052090106,0
"I0251",17.7643080637208,0,1.39560285471017,12.7643080637208,0
"I0251",18.9073534836234,1,1.14304541990263,13.9073534836234,0
"I0251",19.9738056428306,0,1.06645215920718,14.9738056428306,0
"I0253",12.3932238319188,0,1.39322383191884,1.39322383191884,0
"I0253",13.6779590602536,0,1.28473522833475,2.67795906025359,0
"I0253",15.1885355574972,0,1.51057649724365,4.18853555749724,0
"I0253",17.0012314241415,0,1.81269586664429,6.00123142414153,0
"I0253",18.9478643306109,1,1.94663290646942,7.94786433061095,0
"I0253",20.3918433778993,0,1.44397904728833,9.39184337789928,0
"I0260",4.20519600389525,0,0,4.20519600389525,1
"I0260",5.56030847071746,0,1.35511246682221,5.56030847071746,0
"I0260",7.3073876336057,0,1.74707916288823,7.3073876336057,0
"I0260",8.68907383123919,0,1.38168619763349,8.68907383123919,0
"I0260",9.75374481779583,1,1.06467098655664,9.75374481779583,0
"I0260",11.385418775772,1,1.63167395797613,11.385418775772,0
"I0260",13.0803982117617,0,1.69497943598972,13.0803982117617,0
"I0260",14.5563895957889,0,1.47599138402727,14.5563895957889,0
"I0260",16.301134246837,0,1.74474465104807,16.301134246837,0
"I0260",17.9244904929013,0,1.62335624606429,17.9244904929013,0
"I0260",20.4865034278527,1,2.5620129349514,20.4865034278527,0
"I0260",21.9262424465332,0,1.43973901868054,21.9262424465332,0
"I0260",24.2037341749223,0,2.27749172838907,24.2037341749223,0
"I0260",25.950548321552,0,1.74681414662968,25.950548321552,0
"I0260",27.140819627427,0,1.19027130587496,27.140819627427,0
"I0260",28.736442066572,1,1.59562243914501,28.736442066572,0
"I0267",4.06255869800225,0,0,2.06255869800225,1
"I0267",5.07093115006507,0,1.00837245206282,3.07093115006507,0
"I0267",6.87241382726179,0,1.80148267719672,4.87241382726179,0
"I0267",9.69980928140153,1,2.82739545413975,7.69980928140153,0
"I0267",11.4978595663363,0,1.79805028493478,9.49785956633631,0
"I0267",12.6794325849252,0,1.18157301858891,10.6794325849252,0
"I0267",13.8499660641654,0,1.17053347924019,11.8499660641654,0
"I0267",15.1000056515687,0,1.25003958740332,13.1000056515687,0
"I0267",16.1621685523098,0,1.06216290074104,14.1621685523098,0
"I0267",17.3721399119444,0,1.20997135963466,15.3721399119444,0
"I0267",18.4061647030223,0,1.03402479107783,16.4061647030223,0
"I0267",21.2617310372999,0,2.85556633427768,19.2617310372999,0
"I0267",22.4870865832799,0,1.22535554597999,20.4870865832799,0
"I0267",23.9040272908797,0,1.4169407075998,21.9040272908797,0
"I0267",24.9305955834689,0,1.02656829258917,22.9305955834689,0
"I0267",26.4756650360762,0,1.54506945260728,24.4756650360762,0
"I0270",11.4859702765145,0,1.48597027651446,1.48597027651446,0
"I0270",12.9205862008594,0,1.43461592434499,2.92058620085944,0
"I0270",14.5639732809544,0,1.64338708009493,4.56397328095437,0
"I0270",15.630619411899,0,1.06664613094464,5.63061941189901,0
"I0270",17.1022083450891,0,1.47158893319012,7.10220834508913,0
"I0270",18.6348765764629,0,1.53266823137372,8.63487657646285,0
"I0270",19.8772877114751,0,1.24241113501227,9.87728771147512,0
"I0270",21.140517695215,0,1.26322998373991,11.140517695215,0
"I0270",22.6391254907297,0,1.49860779551469,12.6391254907297,0
"I0270",24.4112248379383,1,1.7720993472086,14.4112248379383,0
"I0270",26.6768803775858,0,2.26565553964747,16.6768803775858,0
"I0292",5.57185988492312,0,0,5.57185988492312,1
"I0292",7.25818219836212,1,1.686322313439,7.25818219836212,0
"I0292",8.48972164769199,0,1.23153944932987,8.48972164769199,0
"I0292",9.49597788679732,0,1.00625623910533,9.49597788679732,0
"I0292",11.5154355085505,0,2.01945762175313,11.5154355085505,0
"I0292",12.7374001348387,0,1.22196462628824,12.7374001348387,0
"I0292",14.2512408580239,0,1.51384072318519,14.2512408580239,0
"I0292",15.6696045254447,0,1.41836366742081,15.6696045254447,0
"I0292",17.2151486448965,0,1.54554411945182,17.2151486448965,0
"I0292",18.503731071487,1,1.28858242659045,18.503731071487,0
"I0292",20.0465728955948,0,1.54284182410787,20.0465728955948,0
"I0292",21.0956274655081,0,1.04905456991328,21.0956274655081,0
"I0292",22.1897018983726,0,1.09407443286446,22.1897018983726,0
"I0292",24.7015397855224,0,2.51183788714981,24.7015397855224,0
"I0292",26.453422370167,0,1.75188258464461,26.453422370167,0
"I0292",27.668807058432,0,1.21538468826499,27.668807058432,0
"I0295",4.53869040364164,0,0,0.53869040364164,1
"I0295",6.16327461246219,0,1.62458420882055,2.16327461246219,0
"I0295",7.63890935181609,0,1.4756347393539,3.63890935181609,0
"I0295",8.73650097487302,0,1.09759162305693,4.73650097487302,0
"I0295",11.3532837286363,0,2.61678275376331,7.35328372863633,0
"I0295",12.3783038148135,2,1.02502008617719,8.37830381481352,0
"I0295",14.0616458517705,0,1.683342036957,10.0616458517705,0
"I0295",15.4375300540422,1,1.37588420227171,11.4375300540422,0
"I0295",16.8102121673534,0,1.37268211331112,12.8102121673534,0
"I0295",17.8151324609901,0,1.00492029363679,13.8151324609901,0
"I0319",4.18422870780341,0,0,1.18422870780341,1
"I0319",6.13640872857849,0,1.95218002077508,3.13640872857849,0
"I0319",7.38205105945186,0,1.24564233087337,4.38205105945186,0
"I0319",9.31625344242931,0,1.93420238297745,6.31625344242931,0
"I0319",10.3431976607752,0,1.02694421834591,7.34319766077522,0
"I0319",11.5425600931781,0,1.19936243240285,8.54256009317807,0
"I0319",12.7479552519145,2,1.20539515873642,9.74795525191449,0
"I0319",14.2535185177145,0,1.50556326580004,11.2535185177145,0
"I0319",15.2964680526528,0,1.0429495349383,12.2964680526528,0
"I0319",16.3552846799264,0,1.05881662727355,13.3552846799264,0
"I0319",17.6498750440992,0,1.29459036417286,14.6498750440992,0
"I0319",19.0219364509383,0,1.37206140683905,16.0219364509383,0
"I0319",20.3059887683759,0,1.28405231743767,17.3059887683759,0
"I0319",21.6704618110795,0,1.36447304270356,18.6704618110795,0
"I0320",14.6523515419879,0,1.65235154198789,1.65235154198789,0
"I0320",16.4108269245971,0,1.75847538260917,3.41082692459706,0
"I0320",17.7679983385036,0,1.35717141390656,4.76799833850362,0
"I0327",4.80640132627906,0,0,0.806401326279056,1
"I0327",6.03875024521907,1,1.23234891894002,2.03875024521907,0
"I0327",7.23684405838249,1,1.19809381316342,3.23684405838249,0
"I0327",8.74468427393042,0,1.50784021554793,4.74468427393042,0
"I0327",10.0647062130247,0,1.32002193909427,6.06470621302469,0
"I0327",11.549653552532,0,1.48494733950728,7.54965355253196,0
"I0327",12.5498289028654,0,1.00017535033339,8.54982890286535,0
"I0327",14.2979119175313,0,1.74808301466595,10.2979119175313,0
"I0327",15.6262833787072,0,1.32837146117592,11.6262833787072,0
"I0327",16.9745795432797,0,1.3482961645725,12.9745795432797,0
"I0327",20.0607963108116,0,3.08621676753188,16.0607963108116,0
"I0327",21.8051023584035,0,1.74430604759194,17.8051023584035,0
"I0327",23.7080285207576,0,1.90292616235402,19.7080285207576,0
"I0327",24.7597833567631,0,1.05175483600551,20.7597833567631,0
"I0327",26.1464377444329,0,1.38665438766988,22.1464377444329,0
"I0327",27.1569132762429,0,1.01047553180992,23.1569132762429,0
"I0327",28.23244502444,0,1.0755317481971,24.23244502444,0
"I0327",29.4260191490316,0,1.19357412459165,25.4260191490316,0
"I0327",31.8766141489626,0,2.450594999931,27.8766141489626,0
"I0329",15.3609328504493,0,1.36093285044929,1.36093285044929,0
"I0329",16.6532515315332,0,1.29231868108388,2.65325153153317,0
"I0329",19.3359239950046,0,2.6826724634714,5.33592399500457,0
"I0348",7.11221466247177,0,2.11221466247177,2.11221466247177,0
"I0348",8.3661170878832,0,1.25390242541143,3.3661170878832,0
"I0348",9.96454444592039,0,1.59842735803719,4.96454444592039,0
"I0348",12.2715476320749,0,2.30700318615453,7.27154763207492,0
"I0348",14.6264374724715,0,2.35488984039653,9.62643747247145,0
"I0348",16.7972435203016,0,2.17080604783013,11.7972435203016,0
"I0348",17.9024984555224,0,1.10525493522081,12.9024984555224,0
"I0348",20.8651194682861,0,2.96262101276373,15.8651194682861,0
"I0348",24.6713991931869,0,3.80627972490074,19.6713991931869,0
"I0348",26.0454524610234,0,1.37405326783654,21.0454524610234,0
"I0349",9.15450743934241,0,1.15450743934241,1.15450743934241,0
"I0349",10.2424255377918,0,1.08791809844943,2.24242553779184,0
"I0349",11.251952570664,0,1.0095270328722,3.25195257066403,0
"I0349",14.0355022039767,0,2.78354963331262,6.03550220397665,0
"I0349",17.9145183263942,1,3.8790161224175,9.91451832639415,0
"I0349",19.0257675183413,0,1.11124919194718,11.0257675183413,0
"I0349",20.2963679045628,0,1.2706003862215,12.2963679045628,0
"I0349",24.4421029267465,0,4.14573502218362,16.4421029267465,0
"I0349",27.6584274627415,0,3.21632453599503,19.6584274627415,0
"I0349",29.9718043445933,0,2.31337688185181,21.9718043445933,0
"I0349",31.3917702478057,0,1.41996590321237,23.3917702478057,0
"I0349",32.8892232162656,0,1.49745296845994,24.8892232162656,0
"I0349",34.8168370223581,0,1.92761380609254,26.8168370223581,0
"I0349",36.822993396968,0,2.00615637460987,28.822993396968,0
"I0356",23.6735687218718,0,2.67356872187179,2.67356872187179,0
"I0356",25.8748155393941,0,2.20124681752226,4.87481553939405,0
"I0356",26.9516921573241,1,1.07687661793009,5.95169215732414,0
"I0356",28.2879308206993,1,1.3362386633752,7.28793082069933,0
"I0356",29.5912063071722,0,1.30327548647289,8.59120630717223,0
